id,parent,name,level,hid,iso639_3,latitude,longitude,macroareas,countries,timespan,branch,parent_name,id.1,family,family_id,macroarea,nr_macroarea,Genus.wals,Area.autotyp,Family.wals
lung1252,guru1271,Lungu,dialect,,,,,['Africa'],[],,Guruntumic,Guruntum-Mbaaru,lung1252,Afro-Asiatic,afro1255,Africa,1,,,
mbaa1250,guru1271,Mbaaru,dialect,,,,,['Africa'],[],,Guruntumic,Guruntum-Mbaaru,mbaa1250,Afro-Asiatic,afro1255,Africa,1,,,
jimi1255,guru1272,Jimi (Nigeria),language,jmi,jmi,10.7299,9.8118,['Africa'],['Nigeria'],,Guruntumic,Guruntumic,jimi1255,Afro-Asiatic,afro1255,Africa,1,,,
zumo1248,jimi1255,Zumo,dialect,,,,,['Africa'],[],,Guruntumic,Jimi (Nigeria),zumo1248,Afro-Asiatic,afro1255,Africa,1,,,
tala1296,guru1272,Tala-Sho-Zangwal,family,,,,,[],[],,Tala-Sho-Zangwal,Guruntumic,tala1296,Afro-Asiatic,afro1255,,0,,,
juuu1243,tala1296,Ju,language,juu,juu,10.1845,9.81175,['Africa'],['Nigeria'],,Tala-Sho-Zangwal,Tala-Sho-Zangwal,juuu1243,Afro-Asiatic,afro1255,Africa,1,,,
tala1295,tala1296,Tala,language,tak,tak,10.233,9.85457,['Africa'],['Nigeria'],,Tala-Sho-Zangwal,Tala-Sho-Zangwal,tala1295,Afro-Asiatic,afro1255,Africa,1,,,
zang1255,tala1296,Zangwal,language,zah,zah,10.2284,9.74694,['Africa'],['Nigeria'],,Tala-Sho-Zangwal,Tala-Sho-Zangwal,zang1255,Afro-Asiatic,afro1255,Africa,1,,,
sout3162,west2800,South Bauchi West,family,,,,,[],[],,South Bauchi West,West Chadic B.3,sout3162,Afro-Asiatic,afro1255,,0,,,
nort3190,sout3162,Northwest South Bauchi,family,,,,,[],[],,Northwest South Bauchi,South Bauchi West,nort3190,Afro-Asiatic,afro1255,,0,,,
geji1246,nort3190,Gejic,family,,,10.3478,9.64965,['Africa'],['Nigeria'],,Gejic,Northwest South Bauchi,geji1246,Afro-Asiatic,afro1255,Africa,1,,,
nucl1692,geji1246,Gyaazi,language,gyz,gyz,10.34776,9.64965,['Africa'],['Nigeria'],,Gejic,Gejic,nucl1692,Afro-Asiatic,afro1255,Africa,1,,,
bolu1244,nucl1692,Bolu,dialect,,,,,['Africa'],[],,Gejic,Gyaazi,bolu1244,Afro-Asiatic,afro1255,Africa,1,,,
geji1247,nucl1692,Geji,dialect,,,,,['Africa'],[],,,Gyaazi,geji1247,Afro-Asiatic,afro1255,Africa,1,,,
pelu1234,nucl1692,Pelu,dialect,,,,,['Africa'],[],,,Gyaazi,pelu1234,Afro-Asiatic,afro1255,Africa,1,,,
zara1252,geji1246,Bu (Zaranda),language,zbu,zbu,10.28,9.57,['Africa'],['Nigeria'],,Gejic,Gejic,zara1252,Afro-Asiatic,afro1255,Africa,1,,,
nyam1284,nort3190,Polci-Luri,family,,,,,[],[],,Polci-Luri,Northwest South Bauchi,nyam1284,Afro-Asiatic,afro1255,,0,,,
luri1256,nyam1284,Luri,language,ldd,ldd,10.059,9.59745,['Africa'],['Nigeria'],"{'start_year': 2005, 'start_month': 1, 'start_day': 1, 'end_year': 2005, 'end_month': 1, 'end_day': 1}",Polci-Luri,Polci-Luri,luri1256,Afro-Asiatic,afro1255,Africa,1,,,
polc1245,nyam1284,Polcic,family,,,,,[],[],,Polcic,Polci-Luri,polc1245,Afro-Asiatic,afro1255,,0,,,
buli1260,polc1245,Buli (Bauchi State),language,NOCODE_Buli,,10.22809,9.77206,['Africa'],['Nigeria'],,Polci-Luri,Polcic,buli1260,Afro-Asiatic,afro1255,Africa,1,,,
polc1243,polc1245,Pesse,language,plj,plj,10.1346,9.5961,['Africa'],['Nigeria'],,Polci-Luri,Polcic,polc1243,Afro-Asiatic,afro1255,Africa,1,,,
zuli1234,polc1245,Zulic,family,,,,,[],[],,Zulic,Polcic,zuli1234,Afro-Asiatic,afro1255,,0,,,
lund1276,zuli1234,Dir-Nyamzak-Mbarimi,language,NOCODE_Dir-Nyamzak-Mbarimi,,10.16017,9.7391,['Africa'],['Nigeria'],,,Zulic,lund1276,Afro-Asiatic,afro1255,Africa,1,,,
bara1394,lund1276,Baram,dialect,,,,,['Africa'],[],,Polci-Luri,Dir-Nyamzak-Mbarimi,bara1394,Afro-Asiatic,afro1255,Africa,1,,,
dirr1240,lund1276,Dir,dialect,,,10.20833,9.70833,['Africa'],['Nigeria'],,Polci-Luri,Dir-Nyamzak-Mbarimi,dirr1240,Afro-Asiatic,afro1255,Africa,1,,,
lang1332,lund1276,Langas,dialect,,,,,['Africa'],['Nigeria'],,Polci-Luri,Dir-Nyamzak-Mbarimi,lang1332,Afro-Asiatic,afro1255,Africa,1,,,
zull1239,zuli1234,Zul,language,NOCODE_Zul,,10.22572,9.58254,['Africa'],['Nigeria'],,Polci-Luri,Zulic,zull1239,Afro-Asiatic,afro1255,Africa,1,,,
sout3170,sout3162,Southwest South Bauchi,family,,,,,[],[],,Southwest South Bauchi,South Bauchi West,sout3170,Afro-Asiatic,afro1255,,0,,,
dass1243,sout3170,Dass,language,dot,dot,9.9325,9.51838,['Africa'],['Nigeria'],,Southwest South Bauchi,Southwest South Bauchi,dass1243,Afro-Asiatic,afro1255,Africa,1,,,
durr1240,dass1243,Durr-Baraza,dialect,,,,,['Africa'],[],,Southwest South Bauchi,Dass,durr1240,Afro-Asiatic,afro1255,Africa,1,,,
wand1279,dass1243,Wandi,dialect,,,,,['Africa'],[],,Southwest South Bauchi,Dass,wand1279,Afro-Asiatic,afro1255,Africa,1,,,
zodi1234,dass1243,Zodi,dialect,,,,,['Africa'],[],,,Dass,zodi1234,Afro-Asiatic,afro1255,Africa,1,,,
zumb1241,dass1243,Zumbul,dialect,,,,,['Africa'],[],,Southwest South Bauchi,Dass,zumb1241,Afro-Asiatic,afro1255,Africa,1,,,
zaks1240,sout3170,Zakse-Saya,family,,,,,[],[],,Zakse-Saya,Southwest South Bauchi,zaks1240,Afro-Asiatic,afro1255,,0,,,
dyar1234,zaks1240,Dyarim,language,NOCODE_Dyarim,,10.03,9.065,['Africa'],['Nigeria'],,Zakse-Saya,Zakse-Saya,dyar1234,Afro-Asiatic,afro1255,Africa,1,,,
saya1246,zaks1240,Saya,language,say,say,9.69441,9.71748,['Africa'],['Nigeria'],,Zakse-Saya,Zakse-Saya,saya1246,Afro-Asiatic,afro1255,Africa,1,,,
sigi1234,saya1246,Sigidi,dialect,,,,,['Africa'],['Nigeria'],,,Saya,sigi1234,Afro-Asiatic,afro1255,Africa,1,,,
zaar1253,saya1246,Zaar,dialect,,,,,['Africa'],[],,,Saya,zaar1253,Afro-Asiatic,afro1255,Africa,1,,,
gamb1260,zaar1253,Gambar Zaar,dialect,,,,,['Africa'],[],,,Zaar,gamb1260,Afro-Asiatic,afro1255,Africa,1,,,
kall1245,zaar1253,Kal,dialect,,,,,['Africa'],[],,,Zaar,kall1245,Afro-Asiatic,afro1255,Africa,1,,,
lere1243,zaar1253,Lere (Sayanci),dialect,,,,,['Africa'],[],,,Zaar,lere1243,Afro-Asiatic,afro1255,Africa,1,,,
lusa1234,zaar1253,Lusa,dialect,,,,,['Africa'],[],,,Zaar,lusa1234,Afro-Asiatic,afro1255,Africa,1,,,
zaks1239,saya1246,Zakshi,dialect,,,9.73333,9.23333,['Africa'],['Nigeria'],,Zakse-Saya,Saya,zaks1239,Afro-Asiatic,afro1255,Africa,1,,,
zari1242,zaks1240,Zari,language,zaz,zaz,9.71269,9.40332,['Africa'],['Nigeria'],"{'start_year': 2000, 'start_month': 1, 'start_day': 1, 'end_year': 2000, 'end_month': 1, 'end_day': 1}",Zakse-Saya,Zakse-Saya,zari1242,Afro-Asiatic,afro1255,Africa,1,,,
boto1248,zari1242,Boto,dialect,,,9.73333,9.23333,['Africa'],['Nigeria'],,Zakse-Saya,Zari,boto1248,Afro-Asiatic,afro1255,Africa,1,,,
nucl1694,zari1242,Kopti,dialect,,,,,['Africa'],[],,Zakse-Saya,Zari,nucl1694,Afro-Asiatic,afro1255,Africa,1,,,
zeem1242,sout3170,Zeem,language,zua,zua,9.95001,9.28934,['Africa'],['Nigeria'],"{'start_year': 2005, 'start_month': 1, 'start_day': 1, 'end_year': 2005, 'end_month': 1, 'end_day': 1}",Southwest South Bauchi,Southwest South Bauchi,zeem1242,Afro-Asiatic,afro1255,Africa,1,,,
dans1239,zeem1242,Danshe,dialect,,,10.05,9.28333,['Africa'],['Nigeria'],,Southwest South Bauchi,Zeem,dans1239,Afro-Asiatic,afro1255,Africa,1,,,
lush1256,zeem1242,Lushi,dialect,,,10.05964,9.07063,['Africa'],['Nigeria'],,Southwest South Bauchi,Zeem,lush1256,Afro-Asiatic,afro1255,Africa,1,,,
nucl1693,zeem1242,Tulai,dialect,,,,,['Africa'],['Nigeria'],,Southwest South Bauchi,Zeem,nucl1693,Afro-Asiatic,afro1255,Africa,1,,,
cush1243,afro1255,Cushitic,family,,,,,[],[],,Cushitic,Afro-Asiatic,cush1243,Afro-Asiatic,afro1255,,0,,,
beja1238,cush1243,Beja,language,bej,bej,17.2436,36.6666,['Africa'],"['Egypt', 'Eritrea', 'Sudan']",,Cushitic,Cushitic,beja1238,Afro-Asiatic,afro1255,Africa,1,Beja,N Africa,Afro-Asiatic
abab1239,beja1238,Ababda,dialect,,,,,['Africa'],[],,Cushitic,Beja,abab1239,Afro-Asiatic,afro1255,Africa,1,,,
amar1281,beja1238,Amara (Beja),dialect,,,,,['Africa'],[],,Cushitic,Beja,amar1281,Afro-Asiatic,afro1255,Africa,1,,,
beni1248,beja1238,Beni-Amir,dialect,,,,,['Africa'],[],,Cushitic,Beja,beni1248,Afro-Asiatic,afro1255,Africa,1,,,
bish1251,beja1238,Bisharin,dialect,,,,,['Africa'],[],,Cushitic,Beja,bish1251,Afro-Asiatic,afro1255,Africa,1,,,
hada1239,beja1238,Hadareb,dialect,,,,,['Africa'],[],,Cushitic,Beja,hada1239,Afro-Asiatic,afro1255,Africa,1,,,
hade1248,beja1238,Hadendoa,dialect,,,,,['Africa'],[],,Cushitic,Beja,hade1248,Afro-Asiatic,afro1255,Africa,1,,,
cent2193,cush1243,Agaw,family,,,,,[],[],,Agaw,Cushitic,cent2193,Afro-Asiatic,afro1255,,0,,,
awng1244,cent2193,Awngi,language,awn,awn,10.9819,36.6916,['Africa'],['Ethiopia'],,Agaw,Agaw,awng1244,Afro-Asiatic,afro1255,Africa,1,Central Cushitic,Greater Abyssinia,Afro-Asiatic
dega1239,awng1244,Dega,dialect,,,,,['Africa'],[],,Agaw,Awngi,dega1239,Afro-Asiatic,afro1255,Africa,1,,,
kunf1239,awng1244,Kunfäl,dialect,,,,,['Africa'],[],,Agaw,Awngi,kunf1239,Afro-Asiatic,afro1255,Africa,1,,,
kwol1241,awng1244,Kwolla,dialect,,,,,['Africa'],[],,Agaw,Awngi,kwol1241,Afro-Asiatic,afro1255,Africa,1,,,
nort3158,cent2193,Northern-Eastern-Western Agaw,family,,,,,[],[],,Northern-Eastern-Western Agaw,Agaw,nort3158,Afro-Asiatic,afro1255,,0,,,
nort3163,nort3158,Northeastern Agaw,family,,,,,[],[],,Northeastern Agaw,Northern-Eastern-Western Agaw,nort3163,Afro-Asiatic,afro1255,,0,,,
bili1260,nort3163,Bilin,language,byn,byn,15.7833,38.3917,['Africa'],['Eritrea'],,Northeastern Agaw,Northeastern Agaw,bili1260,Afro-Asiatic,afro1255,Africa,1,Central Cushitic,Greater Abyssinia,Afro-Asiatic
xamt1239,nort3163,Xamtanga,language,xan,xan,12.4479,38.8352,['Africa'],['Ethiopia'],,Northeastern Agaw,Northeastern Agaw,xamt1239,Afro-Asiatic,afro1255,Africa,1,,,
kham1301,xamt1239,Khamir,dialect,,,,,['Africa'],[],,Northeastern Agaw,Xamtanga,kham1301,Afro-Asiatic,afro1255,Africa,1,,,
tran1295,xamt1239,Transitional Eastern Agaw,dialect,,,,,['Africa'],[],,Northeastern Agaw,Xamtanga,tran1295,Afro-Asiatic,afro1255,Africa,1,,,
kayl1240,tran1295,Kailina,dialect,,,,,['Africa'],[],,Northeastern Agaw,Transitional Eastern Agaw,kayl1240,Afro-Asiatic,afro1255,Africa,1,,,
semy1238,tran1295,Semen Agaw,dialect,,,,,['Africa'],[],,Northeastern Agaw,Transitional Eastern Agaw,semy1238,Afro-Asiatic,afro1255,Africa,1,,,
qima1242,nort3158,Qimant,language,ahg,ahg,12.8119,37.0542,['Africa'],"['Eritrea', 'Ethiopia']",,Northern-Eastern-Western Agaw,Northern-Eastern-Western Agaw,qima1242,Afro-Asiatic,afro1255,Africa,1,Central Cushitic,Greater Abyssinia,Afro-Asiatic
demb1239,qima1242,Dembiya,dialect,,,,,['Africa'],[],,Northern-Eastern-Western Agaw,Qimant,demb1239,Afro-Asiatic,afro1255,Africa,1,,,
fala1246,qima1242,Falasha,dialect,,,,,['Africa'],[],,Northern-Eastern-Western Agaw,Qimant,fala1246,Afro-Asiatic,afro1255,Africa,1,,,
hwar1238,qima1242,Qwara,dialect,,,,,['Africa'],['Ethiopia'],,Northern-Eastern-Western Agaw,Qimant,hwar1238,Afro-Asiatic,afro1255,Africa,1,,,
nucl1704,qima1242,Kimant,dialect,,,,,['Africa'],[],,Northern-Eastern-Western Agaw,Qimant,nucl1704,Afro-Asiatic,afro1255,Africa,1,,,
east2699,cush1243,East Cushitic,family,,,,,[],[],,East Cushitic,Cushitic,east2699,Afro-Asiatic,afro1255,,0,,,
daha1245,east2699,Dahalo,language,dal,dal,-2.1843,40.37,['Africa'],['Kenya'],,East Cushitic,East Cushitic,daha1245,Afro-Asiatic,afro1255,Africa,1,Dahalo,S Africa,Afro-Asiatic
high1285,east2699,Highland East Cushitic,family,,,,,[],[],,Highland East Cushitic,East Cushitic,high1285,Afro-Asiatic,afro1255,,0,,,
burj1242,high1285,Burji,language,bji,bji,4.44624,38.4646,['Africa'],"['Ethiopia', 'Kenya']",,Highland East Cushitic,Highland East Cushitic,burj1242,Afro-Asiatic,afro1255,Africa,1,Highland East Cushitic,Greater Abyssinia,Afro-Asiatic
sida1247,high1285,Sidaama-Hadiyya-Kambaata,family,,,,,[],[],,Sidaama-Hadiyya-Kambaata,Highland East Cushitic,sida1247,Afro-Asiatic,afro1255,,0,,,
hadi1241,sida1247,Hadiyya-Kambaata,family,,,,,[],[],,Hadiyya-Kambaata,Sidaama-Hadiyya-Kambaata,hadi1241,Afro-Asiatic,afro1255,,0,,,
hadi1242,hadi1241,Hadiyyaic,family,,,,,[],[],,Hadiyyaic,Hadiyya-Kambaata,hadi1242,Afro-Asiatic,afro1255,,0,,,
hadi1240,hadi1242,Hadiyya,language,hdy,hdy,7.57377,37.7577,['Africa'],['Ethiopia'],,Hadiyyaic,Hadiyyaic,hadi1240,Afro-Asiatic,afro1255,Africa,1,,,
leem1242,hadi1240,Leemo,dialect,,,,,['Africa'],[],,Hadiyyaic,Hadiyya,leem1242,Afro-Asiatic,afro1255,Africa,1,,,
soro1243,hadi1240,Soro,dialect,,,,,['Africa'],[],,Hadiyyaic,Hadiyya,soro1243,Afro-Asiatic,afro1255,Africa,1,,,
libi1250,hadi1242,Libido,language,liq,liq,8.09761,38.4997,['Africa'],['Ethiopia'],,Hadiyyaic,Hadiyyaic,libi1250,Afro-Asiatic,afro1255,Africa,1,,,
kamb1318,hadi1241,Kambaataic,family,,,,,[],[],,Kambaataic,Hadiyya-Kambaata,kamb1318,Afro-Asiatic,afro1255,,0,,,
alab1254,kamb1318,Alaba-K'abeena,language,alw,alw,7.39014,38.1732,['Africa'],['Ethiopia'],,Kambaataic,Kambaataic,alab1254,Afro-Asiatic,afro1255,Africa,1,,,
kamb1316,kamb1318,Kambaata,language,ktb,ktb,7.37582,37.9088,['Africa'],['Ethiopia'],,Kambaataic,Kambaataic,kamb1316,Afro-Asiatic,afro1255,Africa,1,,,
qebe1239,kamb1316,Qebena,dialect,,,,,['Africa'],[],,Kambaataic,Kambaata,qebe1239,Afro-Asiatic,afro1255,Africa,1,,,
tamb1268,kamb1316,Tambaro,dialect,,,,,['Africa'],[],,Kambaataic,Kambaata,tamb1268,Afro-Asiatic,afro1255,Africa,1,,,
timb1262,kamb1316,Timbaro,dialect,,,,,['Africa'],[],,Kambaataic,Kambaata,timb1262,Afro-Asiatic,afro1255,Africa,1,,,
sida1248,sida1247,Sidaama-Gedeo,family,,,,,[],[],,Sidaama-Gedeo,Sidaama-Hadiyya-Kambaata,sida1248,Afro-Asiatic,afro1255,,0,,,
gede1246,sida1248,Gedeo,language,drs,drs,6.18469,38.2395,['Africa'],['Ethiopia'],,Sidaama-Gedeo,Sidaama-Gedeo,gede1246,Afro-Asiatic,afro1255,Africa,1,,,
sida1246,sida1248,Sidamo,language,sid,sid,6.74176,38.3729,['Africa'],['Ethiopia'],,Sidaama-Gedeo,Sidaama-Gedeo,sida1246,Afro-Asiatic,afro1255,Africa,1,Highland East Cushitic,Greater Abyssinia,Afro-Asiatic
lowl1267,east2699,Lowland East Cushitic,family,,,,,[],[],,Lowland East Cushitic,East Cushitic,lowl1267,Afro-Asiatic,afro1255,,0,,,
saho1245,lowl1267,Saho-Afar,family,,,,,[],[],,Saho-Afar,Lowland East Cushitic,saho1245,Afro-Asiatic,afro1255,,0,,,
afar1241,saho1245,Afar,language,aar,aar,12.2281,41.8083,['Africa'],"['Djibouti', 'Eritrea', 'Ethiopia']",,Saho-Afar,Saho-Afar,afar1241,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,Greater Abyssinia,Afro-Asiatic
auss1240,afar1241,Aussa,dialect,,,,,['Africa'],[],,Saho-Afar,Afar,auss1240,Afro-Asiatic,afro1255,Africa,1,,,
baad1239,afar1241,Baadu,dialect,,,,,['Africa'],[],,Saho-Afar,Afar,baad1239,Afro-Asiatic,afro1255,Africa,1,,,
cent2192,afar1241,Central Afar,dialect,,,,,['Africa'],[],,Saho-Afar,Afar,cent2192,Afro-Asiatic,afro1255,Africa,1,,,
nort3052,afar1241,Northern Afar,dialect,,,,,['Africa'],[],,Saho-Afar,Afar,nort3052,Afro-Asiatic,afro1255,Africa,1,,,
saho1246,saho1245,Saho,language,ssy,ssy,14.75,39.75,['Africa'],"['Eritrea', 'Ethiopia']",,Saho-Afar,Saho-Afar,saho1246,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,Greater Abyssinia,Afro-Asiatic
cent2359,saho1246,Central Saho,dialect,,,,,['Africa'],[],,Saho-Afar,Saho,cent2359,Afro-Asiatic,afro1255,Africa,1,,,
dabr1234,cent2359,Dabrimeela,dialect,,,,,['Africa'],[],,Saho-Afar,Central Saho,dabr1234,Afro-Asiatic,afro1255,Africa,1,,,
mini1259,cent2359,Minifire,dialect,,,,,['Africa'],[],,Saho-Afar,Central Saho,mini1259,Afro-Asiatic,afro1255,Africa,1,,,
nort3327,saho1246,Northern Saho,dialect,,,,,['Africa'],[],,Saho-Afar,Saho,nort3327,Afro-Asiatic,afro1255,Africa,1,,,
assa1272,nort3327,Assaorta,dialect,,,,,['Africa'],[],,Saho-Afar,Northern Saho,assa1272,Afro-Asiatic,afro1255,Africa,1,,,
thar1285,nort3327,Tharuuca,dialect,,,,,['Africa'],[],,Saho-Afar,Northern Saho,thar1285,Afro-Asiatic,afro1255,Africa,1,,,
sout3314,saho1246,Southern Saho,dialect,,,,,['Africa'],[],,Saho-Afar,Saho,sout3314,Afro-Asiatic,afro1255,Africa,1,,,
irob1238,sout3314,Irob,dialect,,,,,['Africa'],[],,Saho-Afar,Southern Saho,irob1238,Afro-Asiatic,afro1255,Africa,1,,,
xazo1234,sout3314,Xazo,dialect,,,,,['Africa'],[],,Saho-Afar,Southern Saho,xazo1234,Afro-Asiatic,afro1255,Africa,1,,,
sout3055,lowl1267,Southern Lowland East Cushitic,family,,,,,[],[],,Southern Lowland East Cushitic,Lowland East Cushitic,sout3055,Afro-Asiatic,afro1255,,0,,,
main1283,sout3055,Mainstream Lowland East Cushitic,family,,,,,[],[],,Mainstream Lowland East Cushitic,Southern Lowland East Cushitic,main1283,Afro-Asiatic,afro1255,,0,,,
nucl1701,main1283,Oromoid,family,,,,,[],[],,Oromoid,Mainstream Lowland East Cushitic,nucl1701,Afro-Asiatic,afro1255,,0,,,
kons1242,nucl1701,Konsoid,family,,,,,[],[],,Konsoid,Oromoid,kons1242,Afro-Asiatic,afro1255,,0,,,
gido1236,kons1242,Gidole-Bussa,family,,,,,[],[],,Gidole-Bussa,Konsoid,gido1236,Afro-Asiatic,afro1255,,0,,,
buss1239,gido1236,Bussa,language,dox,dox,5.74987,37.2017,['Africa'],['Ethiopia'],,Gidole-Bussa,Gidole-Bussa,buss1239,Afro-Asiatic,afro1255,Africa,1,,,
dira1242,gido1236,Dirasha,language,gdl,gdl,5.60452,37.4026,['Africa'],['Ethiopia'],,Gidole-Bussa,Gidole-Bussa,dira1242,Afro-Asiatic,afro1255,Africa,1,,,
kons1243,kons1242,Konso,language,kxc,kxc,5.39111,37.53,['Africa'],['Ethiopia'],,Konsoid,Konsoid,kons1243,Afro-Asiatic,afro1255,Africa,1,,,
nucl1736,nucl1701,Nuclear Oromo,family,,,,,[],[],,Nuclear Oromo,Oromoid,nucl1736,Afro-Asiatic,afro1255,,0,,,
cent2302,nucl1736,Central-Eastern Oromo,family,,,,,[],[],,Central-Eastern Oromo,Nuclear Oromo,cent2302,Afro-Asiatic,afro1255,,0,,,
cent2303,cent2302,Central Oromo,family,,,,,[],[],,Central Oromo,Central-Eastern Oromo,cent2303,Afro-Asiatic,afro1255,,0,,,
bora1271,cent2303,Borana-Arsi-Guji Oromo,language,gax,gax,1.05676,37.882,['Africa'],"['Ethiopia', 'Kenya', 'Somalia']",,Central Oromo,Central Oromo,bora1271,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,Greater Abyssinia,Afro-Asiatic
arsi1238,bora1271,Arsi,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,arsi1238,Afro-Asiatic,afro1255,Africa,1,,,
bora1272,bora1271,Borana,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,bora1272,Afro-Asiatic,afro1255,Africa,1,,,
yaab1234,bora1272,Yaabelloo,dialect,,,,,['Africa'],[],,Central Oromo,Borana,yaab1234,Afro-Asiatic,afro1255,Africa,1,,,
gabr1255,bora1271,Gabra,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,gabr1255,Afro-Asiatic,afro1255,Africa,1,,,
guji1239,bora1271,Guji,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,guji1239,Afro-Asiatic,afro1255,Africa,1,,,
kere1294,bora1271,Kereyu,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,kere1294,Afro-Asiatic,afro1255,Africa,1,,,
saku1238,bora1271,Sakuye,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,saku1238,Afro-Asiatic,afro1255,Africa,1,,,
sala1277,bora1271,Salale,dialect,,,,,['Africa'],[],,Central Oromo,Borana-Arsi-Guji Oromo,sala1277,Afro-Asiatic,afro1255,Africa,1,,,
orma1241,cent2303,Orma,language,orc,orc,-1.79489,39.60749,['Africa'],['Kenya'],,Central Oromo,Central Oromo,orma1241,Afro-Asiatic,afro1255,Africa,1,,,
muny1242,orma1241,Munyo,dialect,,,,,['Africa'],[],,Central Oromo,Orma,muny1242,Afro-Asiatic,afro1255,Africa,1,,,
nucl1702,orma1241,Nuclear Orma,dialect,,,,,['Africa'],[],,Central Oromo,Orma,nucl1702,Afro-Asiatic,afro1255,Africa,1,,,
waat1239,orma1241,Orma (Kenya),dialect,,,,,['Africa'],[],,Central Oromo,Orma,waat1239,Afro-Asiatic,afro1255,Africa,1,,,
sout3218,cent2302,South-East-North Oromo,family,,,,,[],[],,South-East-North Oromo,Central-Eastern Oromo,sout3218,Afro-Asiatic,afro1255,,0,,,
east2652,sout3218,Eastern Oromo,language,hae,hae,8.67428,41.4395,['Africa'],['Ethiopia'],,South-East-North Oromo,South-East-North Oromo,east2652,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,S Africa,Afro-Asiatic
bare1280,east2652,Barentu,dialect,,,,,['Africa'],[],,South-East-North Oromo,Eastern Oromo,bare1280,Afro-Asiatic,afro1255,Africa,1,,,
nort3272,east2652,Northern Oromo,dialect,,,,,['Africa'],[],,South-East-North Oromo,Eastern Oromo,nort3272,Afro-Asiatic,afro1255,Africa,1,,,
raya1242,nort3272,Raya,dialect,,,,,['Africa'],[],,South-East-North Oromo,Northern Oromo,raya1242,Afro-Asiatic,afro1255,Africa,1,,,
well1239,nort3272,Wolo,dialect,,,,,['Africa'],[],,South-East-North Oromo,Northern Oromo,well1239,Afro-Asiatic,afro1255,Africa,1,,,
waat1238,sout3218,Waata,language,ssn,ssn,0.55656,37.8568,['Africa'],['Kenya'],,South-East-North Oromo,South-East-North Oromo,waat1238,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,S Africa,Afro-Asiatic
west2721,nucl1736,West Central Oromo,language,gaz,gaz,8.81391,36.7365,['Africa'],"['Ethiopia', 'Sudan']",,Nuclear Oromo,Nuclear Oromo,west2721,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,Greater Abyssinia,Afro-Asiatic
mech1243,west2721,Mecha,dialect,,,,,['Africa'],[],,Nuclear Oromo,West Central Oromo,mech1243,Afro-Asiatic,afro1255,Africa,1,,,
tule1250,west2721,Tulema,dialect,,,,,['Africa'],[],,Nuclear Oromo,West Central Oromo,tule1250,Afro-Asiatic,afro1255,Africa,1,,,
west2722,west2721,Western Oromo,dialect,,,,,['Africa'],[],,Nuclear Oromo,West Central Oromo,west2722,Afro-Asiatic,afro1255,Africa,1,,,
omot1245,main1283,Omo-Tana,family,,,,,[],[],,Omo-Tana,Mainstream Lowland East Cushitic,omot1245,Afro-Asiatic,afro1255,,0,,,
east2653,omot1245,Eastern Omo-Tana,family,,,,,[],[],,Eastern Omo-Tana,Omo-Tana,east2653,Afro-Asiatic,afro1255,,0,,,
bais1247,east2653,Baiso-Jiiddu,family,,,,,[],[],,Baiso-Jiiddu,Eastern Omo-Tana,bais1247,Afro-Asiatic,afro1255,,0,,,
bais1246,bais1247,Baiso,language,bsw,bsw,6.44892,37.7681,['Africa'],['Ethiopia'],,Baiso-Jiiddu,Baiso-Jiiddu,bais1246,Afro-Asiatic,afro1255,Africa,1,Lowland East Cushitic,Greater Abyssinia,Afro-Asiatic
jiid1238,bais1247,Jiiddu,language,jii,jii,1.84353,44.1294,['Africa'],['Somalia'],,Baiso-Jiiddu,Baiso-Jiiddu,jiid1238,Afro-Asiatic,afro1255,Africa,1,,,
daba1261,east2653,Dabarre-Tunni,family,,,,,[],[],,Dabarre-Tunni,Eastern Omo-Tana,daba1261,Afro-Asiatic,afro1255,,0,,,
daba1260,daba1261,Dabarre,language,dbr,dbr,1.2179,43.3304,['Africa'],['Somalia'],,Dabarre-Tunni,Dabarre-Tunni,daba1260,Afro-Asiatic,afro1255,Africa,1,,,
iroo1238,daba1260,Iroole,dialect,,,,,['Africa'],[],,Dabarre-Tunni,Dabarre,iroo1238,Afro-Asiatic,afro1255,Africa,1,,,
nucl1703,daba1260,Nuclear Dabarre,dialect,,,,,['Africa'],[],,Dabarre-Tunni,Dabarre,nucl1703,Afro-Asiatic,afro1255,Africa,1,,,
tunn1238,daba1261,Tunni,language,tqq,tqq,1.06167,43.6847,['Africa'],['Somalia'],,Dabarre-Tunni,Dabarre-Tunni,tunn1238,Afro-Asiatic,afro1255,Africa,1,,,
